id,Class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
4571,1,1,2,2,0,2,0,1,0,5,1,1,1,1,1,2,0,0,0,2,2,3,1
6417,1,0,2,5,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,1,2,1
1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7156,1,2,2,5,0,5,0,1,1,4,0,1,1,0,0,2,0,0,0,0,1,2,5
2119,0,1,2,3,1,0,0,1,0,10,0,1,0,0,4,0,0,0,0,1,0,2,1
3689,0,0,2,3,1,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,3,2,1
551,0,1,0,3,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,1,0
1221,0,1,1,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,1,0
1320,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,2,0,0,0,1,3,3,1
1962,0,1,0,5,1,0,0,1,0,10,0,1,0,0,4,5,0,0,0,1,0,2,1
4260,1,0,0,3,0,2,0,1,0,1,1,1,1,1,3,3,0,0,0,2,2,3,0
5044,1,0,1,4,1,2,0,1,0,2,0,1,2,0,0,0,0,0,0,1,2,2,0
2855,0,1,2,3,1,0,0,1,0,2,0,1,0,0,4,5,0,0,0,1,3,2,1
1548,0,1,2,2,1,6,0,1,0,2,1,3,0,2,0,0,0,0,0,1,0,3,0
1146,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
1767,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
7963,1,2,2,0,0,2,0,1,1,4,0,1,0,1,0,2,0,0,0,0,1,2,1
3284,1,1,0,3,0,2,0,1,0,7,1,1,1,1,3,2,0,0,0,2,2,2,1
2543,0,1,0,3,1,0,0,1,0,10,0,1,0,0,0,2,0,0,0,1,3,2,1
1801,0,1,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0
5269,0,2,1,0,1,0,0,1,0,6,1,1,0,0,7,7,0,0,1,0,1,4,3
4305,0,0,2,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,3,3,1
2603,0,1,0,5,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,3,1
1797,0,0,1,1,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,3,0,0
7175,1,0,2,0,0,5,0,1,1,4,0,1,1,1,0,0,0,0,0,0,1,2,5
1930,1,0,2,1,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,4
1375,1,0,1,0,1,3,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,2,0
3700,0,1,2,0,1,0,0,1,0,3,0,1,0,0,0,2,0,0,0,1,3,3,1
5522,0,2,0,0,0,0,0,0,1,2,1,1,0,3,0,1,0,0,0,0,1,2,5
4967,1,0,2,7,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,6,2,0
6132,1,0,1,0,0,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,5
2755,0,0,0,0,1,0,0,1,0,7,0,1,0,0,0,5,0,0,0,1,3,2,1
3010,0,0,0,3,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,3,2,1
7886,0,0,1,0,0,0,1,1,0,11,1,1,0,0,5,4,0,1,0,1,4,2,5
5434,0,1,0,6,0,0,0,0,1,2,1,1,2,0,0,1,0,0,0,0,1,2,5
2032,0,1,0,5,1,0,0,1,0,2,0,1,0,0,1,2,0,0,0,1,0,3,1
1941,0,0,0,0,1,0,0,1,0,3,0,1,0,0,4,2,0,0,0,1,0,2,1
3360,0,0,0,5,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,3,2,1
968,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0
4073,0,0,0,5,1,0,0,1,0,10,0,1,0,0,0,5,0,0,0,1,3,2,1
1791,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
6095,1,0,1,5,0,2,0,1,1,4,0,1,0,0,0,2,0,0,0,0,1,2,5
4486,1,0,0,3,0,2,0,1,0,1,1,1,1,1,2,3,0,0,0,2,2,2,2
2961,0,1,2,0,1,0,0,1,0,3,0,1,0,0,4,0,0,0,0,1,3,3,1
1376,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
3896,0,0,0,5,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,2,1
4235,1,0,2,3,0,2,0,1,0,5,1,1,1,1,2,1,0,0,0,2,2,3,2
329,0,3,2,1,1,6,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,5,0
6383,1,0,1,0,0,5,0,1,1,4,0,1,1,0,0,2,0,0,0,0,1,2,2
1741,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0
6078,1,0,2,0,0,5,0,1,1,4,0,1,1,0,0,0,0,0,0,0,1,2,2
2775,0,1,0,5,1,0,0,1,0,7,0,1,0,0,4,2,0,0,0,1,3,3,1
1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7082,1,1,2,5,0,2,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,2,1
6197,1,0,2,5,0,5,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,5
6041,1,0,2,5,0,1,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,1
6614,1,0,1,0,0,5,0,1,1,4,0,1,0,1,0,2,0,0,0,0,1,2,5
5334,1,0,1,3,1,2,0,1,0,5,0,1,2,3,0,0,0,0,0,1,2,2,4
5833,1,0,2,1,1,0,0,1,0,9,1,1,0,0,0,0,0,0,1,1,6,2,0
2329,0,1,2,5,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,3,1
5049,1,1,2,2,0,2,0,1,0,1,1,1,1,1,2,2,0,0,0,2,2,3,1
5556,0,1,1,5,1,0,0,1,0,2,1,1,0,0,7,0,0,0,1,0,1,4,3
1893,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
6145,1,0,2,5,0,5,0,1,1,4,0,1,1,0,0,0,0,0,0,0,1,2,5
4347,1,0,0,3,0,2,0,1,0,5,1,1,1,1,1,2,0,0,0,2,2,2,0
4956,1,0,2,2,0,2,0,1,0,1,1,1,1,1,2,3,0,0,0,2,2,3,0
3244,0,0,0,5,1,0,0,1,0,3,0,1,0,0,1,5,0,0,0,1,0,3,1
1047,1,0,2,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,1,3,1,4
208,0,3,2,1,1,4,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,5,0
3597,1,1,0,3,0,2,0,1,0,1,1,1,1,1,1,3,0,0,0,2,2,3,0
7823,0,1,0,1,0,0,0,0,0,7,1,1,1,0,0,0,0,0,1,1,1,1,0
5563,0,1,2,5,1,0,0,1,0,6,1,1,0,0,7,0,0,0,1,0,1,4,3
4223,1,1,2,3,0,2,0,1,0,7,1,1,1,1,2,3,0,0,0,2,2,3,2
2729,0,1,2,0,1,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,3,3,1
1928,0,0,1,1,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0
581,0,1,1,2,1,6,0,1,0,2,1,2,0,0,0,0,0,0,0,1,3,1,6
7624,1,2,1,0,0,1,0,1,1,4,0,1,0,1,1,0,0,0,0,0,1,2,5
5562,0,1,2,0,1,0,0,1,0,6,1,1,0,0,0,0,0,0,1,0,1,4,3
5178,0,1,2,6,0,0,0,0,1,2,1,1,2,3,0,1,0,0,0,0,1,2,5
697,1,1,2,0,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,2,0
856,0,0,1,2,1,4,0,0,1,3,0,1,0,0,0,0,0,0,0,1,7,2,1
910,0,3,1,1,1,4,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,5,0
6883,1,1,2,5,0,2,0,1,1,4,0,1,1,1,1,0,0,0,0,0,1,2,1
3713,1,0,2,2,0,2,0,1,0,5,1,1,1,1,3,1,0,0,0,2,2,3,1
6990,0,2,1,3,0,0,0,0,0,7,1,1,1,1,0,0,0,0,1,1,1,5,0
3932,1,0,2,2,0,2,0,1,0,1,1,1,1,1,1,3,0,0,0,2,2,2,1
5455,1,1,2,2,0,2,0,1,0,1,1,1,1,1,2,2,0,0,0,2,2,3,0
2912,0,1,0,3,1,0,0,1,0,7,0,1,0,0,4,0,0,0,0,1,3,2,1
1254,1,0,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0
4045,1,1,1,1,0,7,0,0,1,10,1,1,0,0,0,0,0,0,0,1,0,2,1
6298,1,0,1,0,0,1,0,1,1,4,0,1,1,0,0,2,0,0,0,0,1,2,2
5214,1,1,1,3,1,2,0,1,0,5,0,1,2,0,0,0,0,0,0,1,2,2,0
3111,0,0,0,3,1,0,0,1,0,2,0,1,0,0,0,2,0,0,0,1,0,3,1
1602,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0
2462,0,1,2,3,1,0,0,1,0,3,0,1,0,0,4,0,0,0,0,1,0,3,1
3632,1,1,1,3,0,7,0,0,1,10,1,1,0,0,0,0,0,0,0,1,0,1,1
1865,0,1,2,5,1,0,0,1,0,2,0,1,0,0,1,5,0,0,0,1,3,3,1
5205,1,0,0,0,0,0,0,1,1,2,1,1,1,2,0,1,0,0,0,0,1,2,1
1174,0,1,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,4
1668,0,1,2,3,1,0,0,1,0,3,0,1,0,0,1,5,0,0,0,1,3,2,1
4701,1,1,2,2,0,2,0,1,0,7,1,1,1,1,2,2,0,0,0,2,2,2,2
594,0,1,1,2,1,6,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,5,6
6185,1,0,1,5,0,1,0,1,1,4,0,1,1,1,0,2,0,0,0,0,1,2,2
7116,0,1,2,3,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,2,2
4077,0,0,2,0,1,0,0,1,0,10,0,1,0,0,1,0,0,0,0,1,3,3,1
973,0,1,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0
1294,1,0,1,1,1,3,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,2,0
5636,1,0,0,2,0,2,0,1,0,1,1,1,1,1,2,2,0,0,0,2,2,2,2
7221,0,0,1,0,0,0,1,1,0,8,1,1,0,0,5,4,0,1,0,1,5,2,5
5252,0,2,2,4,1,0,0,1,0,2,1,1,0,0,0,7,0,0,1,0,1,4,3
6557,1,0,1,0,0,5,0,1,1,4,0,1,1,1,1,0,0,0,0,0,1,2,2
4518,1,1,2,3,0,2,0,1,0,1,1,1,1,1,3,1,0,0,0,2,2,2,1
4636,1,1,2,2,0,2,0,1,0,7,1,1,1,1,1,3,0,0,0,2,2,2,2
1019,0,1,0,0,1,0,0,1,0,3,0,1,0,0,0,2,0,0,0,1,0,2,1
7142,1,0,1,0,0,5,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,1
659,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,3,4
1415,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,1,0,0,1,0,10,0,1,0,0,4,5,0,0,0,1,0,3,1
997,0,0,1,1,1,6,0,0,1,2,0,1,0,0,0,0,0,0,0,1,7,2,1
4517,1,1,2,3,0,2,0,1,0,7,1,1,1,1,3,3,0,0,0,2,2,2,0
4361,1,1,2,2,0,2,0,1,0,1,1,1,1,1,1,2,0,0,0,2,2,3,2
8078,0,3,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
6966,1,2,2,0,0,2,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,1
3988,1,0,0,2,0,2,0,1,0,5,1,1,1,1,1,2,0,0,0,2,2,3,0
7678,0,3,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
2737,0,1,2,0,1,0,0,1,0,2,0,1,0,0,0,5,0,0,0,1,0,3,1
7490,0,0,1,0,0,0,1,1,0,3,1,1,0,0,5,4,0,1,0,1,5,4,5
2136,0,1,2,3,1,0,0,1,0,2,0,1,0,0,4,0,0,0,0,1,3,2,1
6888,1,1,2,5,0,5,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,2
6575,1,1,2,5,0,2,0,1,1,4,0,1,0,0,0,2,0,0,0,0,1,2,2
5738,1,0,2,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,6,2,0
3431,0,0,2,3,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,1,0,2,1
4527,1,1,2,2,0,2,0,1,0,1,1,1,1,1,2,1,0,0,0,2,2,2,1
459,0,0,2,0,1,6,0,1,0,2,1,3,0,2,0,0,0,0,0,1,3,3,2
1573,0,0,1,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,3,1,0
96,0,0,2,0,1,4,0,1,0,7,1,3,0,2,0,0,0,0,0,1,3,1,0
2668,0,1,0,5,1,0,0,1,0,2,0,1,0,0,4,5,0,0,0,1,3,3,1
1735,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0
6818,1,2,1,5,0,2,0,1,1,4,0,1,1,1,0,2,0,0,0,0,1,2,5
2506,0,1,2,5,1,0,0,1,0,7,0,1,0,0,1,0,0,0,0,1,3,3,1
2151,0,0,0,0,1,0,0,1,0,7,0,1,0,0,4,5,0,0,0,1,0,3,1
744,0,0,2,2,1,4,0,1,0,3,1,3,0,2,0,0,0,0,0,1,3,1,2
3084,0,0,2,0,1,0,0,1,0,10,0,1,0,0,4,2,0,0,0,1,0,2,1
3716,0,0,2,0,1,0,0,1,0,2,0,1,0,0,4,5,0,0,0,1,3,3,1
1884,0,0,0,0,1,0,0,1,0,2,0,1,0,0,4,2,0,0,0,1,0,2,1
4522,1,1,2,0,0,5,0,1,1,4,0,1,0,0,1,2,0,0,0,0,1,2,5
1373,0,3,1,2,1,4,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0
1878,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0
745,0,1,2,1,1,4,0,1,0,3,1,2,0,0,0,0,0,0,0,1,3,5,0
5700,1,0,2,2,0,2,0,1,0,7,1,1,1,1,2,2,0,0,0,2,2,2,2
2847,0,1,0,0,1,0,0,1,0,10,0,1,0,0,1,0,0,0,0,1,0,3,1
1657,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,1,0
1906,0,0,0,0,0,0,0,0,0,7,0,0,2,3,0,0,0,0,0,0,0,0,0
1575,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
